Purchasing Document,Company Code,Item category,Item category desc
7500077603,7200,9,Service
7500077604,7200,0,Standard
7500077605,7200,9,Service
7500077606,7200,0,Standard
7500077607,7200,0,Standard
7500077608,7200,0,Standard
7500077609,7300,9,Service
7500077610,7200,0,Standard
7500077611,7200,0,Standard
7500077612,7100,0,Standard
7500077613,7300,9,Service
7500077614,7100,0,Standard
7500077615,7300,0,Standard
7500077616,7300,0,Standard
7500077617,7300,9,Service
7500077618,7100,9,Service
7500077619,7300,9,Service
7500077620,7100,9,Service
7500077621,7200,0,Standard
7500077622,7100,9,Service
7500077623,7300,9,Service
7500077624,7300,0,Standard
7500077625,7100,9,Service
7500077626,7200,0,Standard
7500077627,7300,9,Service
7500077628,7300,9,Service
7500077629,7300,9,Service
7500077630,7300,0,Standard
7500077632,7100,9,Service
7500077633,7300,9,Service
7500077634,7300,9,Service
7500077635,7300,0,Standard
7500077637,7300,9,Service
7500077638,7300,9,Service
7500077639,7300,9,Service
7500077640,7300,0,Standard
7500077641,7300,9,Service
7500077642,7300,0,Standard
7500077643,7300,0,Standard
7500077644,7300,0,Standard
7500077645,7300,0,Standard
7500077646,7300,0,Standard
7500077647,7300,0,Standard
7500077648,7300,0,Standard
7500077649,7200,9,Service
7500077650,7200,0,Standard
7500077651,7200,0,Standard
7500077652,7200,0,Standard
7500077653,7100,9,Service
7500077654,7300,9,Service
7500077655,7100,0,Standard
7500077656,7300,0,Standard
7500077657,7100,9,Service
7500077658,7100,9,Service
7500077659,7100,9,Service
7500077660,7100,9,Service
7500077661,7100,9,Service
7500077662,7100,9,Service
7500077664,7100,0,Standard
7500077665,7100,9,Service
7500077666,7100,9,Service
7500077667,7100,9,Service
7500077668,7100,9,Service
7500077669,7300,0,Standard
7500077670,7300,0,Standard
7500077671,7300,0,Standard
7500077672,7300,0,Standard
7500077673,7300,0,Standard
7500077674,7300,0,Standard
7500077675,7300,0,Standard
7500077676,7300,0,Standard
7500077677,7300,0,Standard
7500077678,7300,0,Standard
7500077679,7300,0,Standard
7500077680,7300,0,Standard
7500077681,7100,3,Subcontracting
7500077682,7100,3,Subcontracting
7500077683,7100,3,Subcontracting
7500077685,7100,3,Subcontracting
7500077686,7100,0,Standard
7500077687,7100,3,Subcontracting
7500077688,7100,3,Subcontracting
7500077690,7100,3,Subcontracting
7500077691,7100,3,Subcontracting
7500077692,7200,9,Service
7500077693,7200,0,Standard
7500077694,7300,9,Service
7500077695,7300,0,Standard
7500077696,7100,9,Service
7500077697,7100,9,Service
7500077698,7100,0,Standard
7500077699,7200,0,Standard
7500077700,7300,0,Standard
7500077701,7300,0,Standard
7500077702,7300,0,Standard
7500077703,7100,0,Standard
7500077704,7100,0,Standard
7500077705,7100,0,Standard
7500077706,7300,9,Service
7500077707,7300,0,Standard
7500077708,7300,9,Service
7500077709,7300,9,Service
7500077710,7100,9,Service
7500077711,7100,0,Standard
7500077712,7100,9,Service
7500077713,7100,9,Service
7500077714,7100,0,Standard
7500077715,7100,0,Standard
7500077716,7100,0,Standard
7500077717,7100,0,Standard
7500077718,7100,0,Standard
7500077719,7100,0,Standard
7500077720,7200,0,Standard
7500077721,7100,0,Standard
7500077722,7100,0,Standard
7500077723,7100,0,Standard
7500077724,7100,0,Standard
7500077725,7100,0,Standard
7500077726,7100,9,Service
7500077727,7100,0,Standard
7500077728,7100,0,Standard
7500077729,7100,0,Standard
7500077730,7100,0,Standard
7500077731,7100,0,Standard
7500077732,7100,0,Standard
7500077733,7100,0,Standard
7500077734,7100,0,Standard
7500077735,7100,0,Standard
7500077736,7100,0,Standard
7500077737,7100,0,Standard
7500077738,7200,0,Standard
7500077739,7100,0,Standard
7500077740,7300,0,Standard
7500077741,7100,0,Standard
7500077742,7100,0,Standard
7500077743,7100,0,Standard
7500077744,7100,0,Standard
7500077745,7100,0,Standard
7500077746,7300,0,Standard
7500077747,7100,0,Standard
7500077748,7300,0,Standard
7500077749,7100,0,Standard
7500077750,7100,0,Standard
7500077751,7100,0,Standard
7500077752,7300,0,Standard
7500077753,7100,0,Standard
7500077754,7300,0,Standard
7500077756,7200,0,Standard
7500077757,7200,0,Standard
7500077758,7200,0,Standard
7500077759,7200,0,Standard
7500077760,7200,0,Standard
7500077761,7200,0,Standard
7500077762,7200,0,Standard
7500077763,7100,0,Standard
7500077764,7200,0,Standard
7500077765,7100,0,Standard
7500077766,7200,0,Standard
7500077767,7200,0,Standard
7500077768,7200,0,Standard
7500077769,7200,0,Standard
7500077770,7200,0,Standard
7500077771,7200,0,Standard
7500077772,7200,0,Standard
7500077773,7200,0,Standard
7500077774,7100,9,Service
7500077775,7100,0,Standard
7500077776,7100,0,Standard
7500077777,7100,0,Standard
7500077779,7100,9,Service
7500077780,7100,9,Service
7500077781,7100,9,Service
7500077782,7100,0,Standard
7500077783,7100,9,Service
7500077784,7100,9,Service
7500077785,7100,9,Service
7500077786,7100,9,Service
7500077787,7100,0,Standard
7500077788,7100,0,Standard
7500077789,7100,0,Standard
7500077790,7200,9,Service
7500077791,7300,0,Standard
7500077792,7200,9,Service
7500077793,7200,9,Service
7500077794,7200,9,Service
7500077795,7200,0,Standard
7500077796,7300,9,Service
7500077797,7200,0,Standard
7500077798,7200,0,Standard
7500077799,7300,9,Service
7500077800,7200,0,Standard
7500077801,7100,0,Standard
7500077802,7100,9,Service
7500077803,7100,0,Standard
7500077804,7100,0,Standard
7500077805,7100,0,Standard
7500077806,7100,0,Standard
7500077807,7100,0,Standard
7500077808,7100,9,Service
7500077809,7100,0,Standard
7500077810,7100,0,Standard
7500077811,7300,9,Service
7500077812,7100,0,Standard
7500077813,7100,0,Standard
7500077814,7100,0,Standard
7500077815,7100,0,Standard
7500077816,7100,0,Standard
7500077817,7100,0,Standard
7500077818,7100,0,Standard
7500077819,7200,0,Standard
7500077820,7200,0,Standard
7500077821,7200,0,Standard
7500077822,7200,0,Standard
7500077823,7200,0,Standard
7500077824,7200,0,Standard
7500077825,7200,0,Standard
7500077826,7100,0,Standard
7500077827,7200,9,Service
7500077828,7300,0,Standard
7500077829,7100,9,Service
7500077830,7100,9,Service
7500077831,7100,0,Standard
7500077832,7100,9,Service
7500077833,7100,9,Service
7500077834,7100,3,Subcontracting
7500077835,7100,3,Subcontracting
7500077836,7100,3,Subcontracting
7500077837,7100,3,Subcontracting
7500077838,7100,3,Subcontracting
7500077839,7200,0,Standard
7500077840,7100,3,Subcontracting
7500077841,7100,3,Subcontracting
7500077842,7100,3,Subcontracting
7500077843,7100,3,Subcontracting
7500077844,7100,3,Subcontracting
7500077845,7100,3,Subcontracting
7500077846,7100,3,Subcontracting
7500077847,7100,3,Subcontracting
7500077848,7100,3,Subcontracting
7500077849,7100,3,Subcontracting
7500077850,7100,3,Subcontracting
7500077851,7100,3,Subcontracting
7500077852,7100,3,Subcontracting
7500077853,7100,3,Subcontracting
7500077854,7100,3,Subcontracting
7500077855,7100,3,Subcontracting
7500077856,7100,3,Subcontracting
7500077857,7100,3,Subcontracting
7500077858,7100,3,Subcontracting
7500077859,7100,3,Subcontracting
7500077860,7100,3,Subcontracting
7500077861,7300,0,Standard
7500077862,7100,9,Service
7500077863,7200,9,Service
7500077864,7100,0,Standard
7500077866,7200,9,Service
7500077867,7100,9,Service
7500077868,7200,0,Standard
7500077869,7200,0,Standard
7500077870,7100,9,Service
7500077871,7100,9,Service
7500077872,7300,0,Standard
7500077873,7300,0,Standard
7500077874,7300,0,Standard
7500077875,7300,0,Standard
7500077876,7300,0,Standard
7500077877,7300,0,Standard
7500077878,7300,0,Standard
7500077879,7300,0,Standard
7500077880,7300,0,Standard
7500077881,7300,0,Standard
7500077882,7200,0,Standard
7500077883,7200,0,Standard
7500077884,7100,9,Service
7500077885,7100,9,Service
7500077886,7100,9,Service
7500077887,7100,9,Service
7500077888,7100,9,Service
7500077889,7100,9,Service
7500077890,7100,9,Service
7500077891,7100,9,Service
7500077892,7100,9,Service
7500077893,7100,0,Standard
7500077894,7100,0,Standard
7500077895,7100,9,Service
7500077896,7100,0,Standard
7500077897,7100,0,Standard
7500077898,7300,0,Standard
7500077899,7100,0,Standard
7500077900,7200,0,Standard
7500077901,7100,0,Standard
7500077902,7100,0,Standard
7500077903,7100,0,Standard
7500077904,7100,0,Standard
7500077905,7100,0,Standard
7500077906,7100,0,Standard
7500077907,7100,0,Standard
7500077908,7100,0,Standard
7500077909,7100,0,Standard
7500077910,7100,0,Standard
7500077911,7300,0,Standard
7500077912,7300,0,Standard
7500077913,7100,0,Standard
7500077914,7300,0,Standard
7500077915,7100,0,Standard
7500077916,7300,0,Standard
7500077917,7300,0,Standard
7500077918,7100,0,Standard
7500077919,7200,0,Standard
7500077921,7100,0,Standard
7500077922,7100,0,Standard
7500077923,7100,0,Standard
7500077924,7100,0,Standard
7500077925,7100,0,Standard
7500077926,7100,0,Standard
7500077927,7100,0,Standard
7500077928,7200,0,Standard
7500077930,7100,0,Standard
7500077931,7100,0,Standard
7500077932,7100,0,Standard
7500077933,7100,0,Standard
7500077934,7100,0,Standard
7500077935,7200,0,Standard
7500077936,7200,0,Standard
7500077937,7100,0,Standard
7500077938,7100,0,Standard
7500077939,7100,0,Standard
7500077940,7200,0,Standard
7500077941,7100,0,Standard
7500077942,7200,0,Standard
7500077943,7100,0,Standard
7500077944,7200,0,Standard
7500077945,7200,0,Standard
7500077946,7200,0,Standard
7500077947,7200,0,Standard
7500077948,7200,0,Standard
7500077949,7200,0,Standard
7500077950,7200,0,Standard
7500077951,7100,0,Standard
7500077952,7100,0,Standard
7500077953,7200,0,Standard
7500077954,7200,0,Standard
7500077955,7200,0,Standard
7500077956,7200,0,Standard
7500077957,7200,0,Standard
7500077958,7100,0,Standard
7500077959,7100,0,Standard
7500077960,7100,0,Standard
7500077961,7200,0,Standard
7500077962,7200,0,Standard
7500077963,7100,9,Service
7500077964,7100,9,Service
7500077965,7100,0,Standard
7500077966,7200,0,Standard
7500077967,7200,0,Standard
7500077968,7100,0,Standard
7500077969,7100,0,Standard
7500077971,7300,0,Standard
7500077972,7300,9,Service
7500077973,7300,0,Standard
7500077974,7300,0,Standard
7500077975,7300,0,Standard
7500077976,7300,9,Service
7500077977,7100,9,Service
7500077978,7300,9,Service
7500077979,7300,9,Service
7500077980,7300,0,Standard
7500077981,7300,9,Service
7500077982,7300,3,Subcontracting
7500077983,7300,3,Subcontracting
7500077984,7300,0,Standard
7500077985,7300,9,Service
7500077986,7100,0,Standard
7500077987,7300,0,Standard
7500077988,7300,9,Service
7500077989,7300,9,Service
7500077990,7300,0,Standard
7500077991,7300,0,Standard
7500077992,7300,9,Service
7500077993,7300,9,Service
7500077994,7300,9,Service
7500077995,7300,9,Service
7500077996,7300,9,Service
7500077997,7300,9,Service
7500077998,7300,9,Service
7500077999,7100,0,Standard
7500078000,7300,9,Service
7500078001,7100,0,Standard
7500078002,7100,9,Service
7500078003,7100,0,Standard
7500078004,7100,0,Standard
7500078005,7100,9,Service
7500078006,7100,9,Service
7500078007,7100,0,Standard
7500078008,7100,0,Standard
7500078009,7100,0,Standard
7500078010,7100,0,Standard
7500078011,7300,9,Service
7500078012,7100,9,Service
7500078013,7300,9,Service
7500078014,7300,0,Standard
7500078015,7300,0,Standard
7500078016,7300,0,Standard
7500078017,7300,0,Standard
7500078018,7100,9,Service
7500078019,7100,0,Standard
7500078020,7100,0,Standard
7500078022,7100,0,Standard
7500078023,7100,9,Service
7500078024,7100,9,Service
7500078025,7100,9,Service
7500078026,7100,0,Standard
7500078027,7100,0,Standard
7500078028,7100,0,Standard
7500078029,7100,0,Standard
7500078030,7100,0,Standard
7500078031,7100,0,Standard
7500078032,7100,0,Standard
7500078033,7100,0,Standard
7500078034,7100,0,Standard
7500078035,7300,0,Standard
7500078036,7100,0,Standard
7500078037,7100,0,Standard
7500078038,7100,0,Standard
7500078039,7300,0,Standard
7500078040,7100,0,Standard
7500078041,7100,0,Standard
7500078042,7300,9,Service
7500078043,7300,0,Standard
7500078044,7300,9,Service
7500078045,7300,0,Standard
7500078046,7300,0,Standard
7500078047,7100,0,Standard
7500078048,7100,0,Standard
7500078050,7300,9,Service
7500078051,7300,0,Standard
7500078052,7100,9,Service
7500078053,7300,0,Standard
7500078054,7100,0,Standard
7500078055,7100,0,Standard
7500078056,7100,0,Standard
7500078057,7100,0,Standard
7500078058,7100,0,Standard
7500078059,7100,0,Standard
7500078060,7300,0,Standard
7500078061,7300,0,Standard
7500078062,7300,0,Standard
7500078063,7200,0,Standard
7500078064,7100,0,Standard
7500078065,7100,0,Standard
7500078066,7100,0,Standard
7500078067,7100,9,Service
7500078068,7100,9,Service
7500078069,7200,0,Standard
7500078070,7200,0,Standard
7500078071,7300,0,Standard
7500078072,7200,0,Standard
7500078073,7200,0,Standard
7500078074,7200,0,Standard
7500078075,7100,0,Standard
7500078076,7300,0,Standard
7500078077,7100,0,Standard
7500078078,7100,0,Standard
7500078079,7100,0,Standard
7500078080,7100,0,Standard
7500078081,7300,0,Standard
7500078082,7100,0,Standard
7500078083,7300,0,Standard
7500078084,7100,0,Standard
7500078085,7100,0,Standard
7500078086,7100,0,Standard
7500078087,7100,0,Standard
7500078088,7100,0,Standard
7500078089,7300,0,Standard
7500078090,7300,0,Standard
7500078091,7300,0,Standard
7500078092,7300,0,Standard
7500078093,7100,0,Standard
7500078094,7300,0,Standard
7500078095,7100,0,Standard
7500078096,7100,0,Standard
7500078097,7100,0,Standard
7500078098,7300,0,Standard
7500078099,7300,0,Standard
7500078100,7300,0,Standard
7500078101,7300,0,Standard
7500078102,7100,0,Standard
7500078103,7100,0,Standard
7500078104,7100,0,Standard
7500078105,7100,0,Standard
7500078106,7100,0,Standard
7500078107,7300,0,Standard
7500078108,7100,0,Standard
7500078109,7100,0,Standard
7500078110,7200,0,Standard
7500078111,7100,0,Standard
7500078112,7100,0,Standard
7500078113,7100,0,Standard
7500078114,7200,0,Standard
7500078115,7200,0,Standard
7500078116,7100,0,Standard
7500078117,7200,0,Standard
7500078118,7200,0,Standard
7500078119,7200,0,Standard
7500078120,7200,0,Standard
7500078121,7200,0,Standard
7500078122,7200,0,Standard
7500078123,7200,0,Standard
7500078124,7200,0,Standard
7500078125,7300,0,Standard
7500078126,7200,0,Standard
7500078128,7300,0,Standard
7500078129,7300,9,Service
7500078130,7300,0,Standard
7500078131,7300,0,Standard
7500078132,7300,0,Standard
7500078133,7300,0,Standard
7500078134,7300,0,Standard
7500078135,7300,0,Standard
7500078136,7300,9,Service
7500078137,7300,0,Standard
7500078138,7100,0,Standard
7500078139,7100,9,Service
7500078140,7300,9,Service
7500078141,7200,9,Service
7500078142,7300,0,Standard
7500078143,7100,0,Standard
7500078144,7300,9,Service
7500078145,7300,9,Service
7500078146,7300,9,Service
7500078147,7100,0,Standard
7500078148,7100,9,Service
7500078149,7300,9,Service
7500078150,7300,9,Service
7500078151,7100,9,Service
7500078152,7300,9,Service
7500078153,7300,0,Standard
7500078154,7300,0,Standard
7500078155,7100,0,Standard
7500078156,7100,0,Standard
7500078157,7300,9,Service
7500078158,7100,9,Service
7500078159,7300,0,Standard
7500078160,7100,9,Service
7500078161,7100,9,Service
7500078162,7100,9,Service
7500078163,7100,9,Service
7500078165,7100,0,Standard
7500078166,7300,0,Standard
7500078167,7300,0,Standard
7500078168,7100,9,Service
7500078169,7100,9,Service
7500078170,7100,9,Service
7500078171,7100,0,Standard
7500078172,7100,0,Standard
7500078173,7100,9,Service
7500078175,7100,9,Service
7500078176,7200,9,Service
7500078177,7100,9,Service
7500078178,7100,9,Service
7500078179,7100,0,Standard
7500078180,7100,0,Standard
7500078181,7100,9,Service
7500078182,7100,9,Service
7500078183,7100,9,Service
7500078184,7100,0,Standard
7500078185,7100,0,Standard
7500078186,7100,0,Standard
7500078187,7300,0,Standard
7500078188,7300,0,Standard
7500078189,7300,9,Service
7500078190,7300,0,Standard
7500078191,7300,0,Standard
7500078192,7300,9,Service
7500078193,7300,0,Standard
7500078194,7100,9,Service
7500078195,7100,9,Service
7500078196,7100,0,Standard
7500078197,7100,9,Service
7500078198,7300,0,Standard
7500078199,7300,0,Standard
7500078200,7100,0,Standard
7500078201,7300,9,Service
7500078202,7100,0,Standard
7500078203,7100,0,Standard
7500078205,7300,0,Standard
7500078206,7300,0,Standard
7500078207,7100,0,Standard
7500078208,7300,0,Standard
7500078209,7300,0,Standard
7500078210,7300,0,Standard
7500078211,7300,0,Standard
7500078212,7300,0,Standard
7500078213,7300,0,Standard
7500078214,7300,0,Standard
7500078215,7200,9,Service
7500078216,7100,0,Standard
7500078217,7300,9,Service
7500078218,7300,9,Service
7500078219,7300,9,Service
7500078220,7300,0,Standard
7500078221,7300,0,Standard
7500078222,7100,0,Standard
7500078223,7100,0,Standard
7500078224,7100,0,Standard
7500078226,7100,9,Service
7500078227,7100,0,Standard
7500078228,7300,0,Standard
7500078229,7300,0,Standard
7500078230,7100,9,Service
7500078231,7300,0,Standard
7500078232,7300,0,Standard
7500078233,7200,9,Service
7500078234,7200,9,Service
7500078235,7300,0,Standard
7500078236,7300,9,Service
7500078237,7300,3,Subcontracting
7500078238,7300,0,Standard
7500078239,7300,0,Standard
7500078240,7300,0,Standard
7500078241,7300,0,Standard
7500078242,7300,0,Standard
7500078243,7300,0,Standard
7500078244,7200,0,Standard
7500078245,7300,9,Service
7500078246,7300,0,Standard
7500078247,7100,0,Standard
7500078248,7300,0,Standard
7500078249,7100,0,Standard
7500078250,7100,0,Standard
7500078251,7100,0,Standard
7500078252,7300,0,Standard
7500078253,7100,0,Standard
7500078254,7100,0,Standard
7500078255,7300,0,Standard
7500078256,7100,0,Standard
7500078257,7100,0,Standard
7500078258,7100,0,Standard
7500078259,7100,0,Standard
7500078260,7100,0,Standard
7500078261,7100,0,Standard
7500078262,7100,0,Standard
7500078263,7100,0,Standard
7500078264,7100,0,Standard
7500078265,7100,0,Standard
7500078266,7100,9,Service
7500078267,7100,9,Service
7500078268,7100,0,Standard
7500078269,7100,9,Service
7500078270,7100,9,Service
7500078271,7100,0,Standard
7500078273,7100,0,Standard
7500078274,7100,0,Standard
7500078275,7100,0,Standard
7500078276,7100,0,Standard
7500078277,7100,0,Standard
7500078279,7100,0,Standard
7500078280,7300,9,Service
7500078281,7300,9,Service
7500078282,7100,0,Standard
7500078283,7300,0,Standard
7500078284,7300,9,Service
7500078285,7300,9,Service
7500078286,7300,9,Service
7500078287,7300,9,Service
7500078288,7300,9,Service
7500078289,7300,9,Service
7500078290,7300,9,Service
7500078291,7300,0,Standard
7500078292,7300,9,Service
7500078293,7300,9,Service
7500078294,7300,0,Standard
7500078295,7300,0,Standard
7500078296,7100,9,Service
7500078297,7100,0,Standard
7500078299,7100,9,Service
7500078300,7100,9,Service
7500078301,7100,9,Service
7500078304,7100,9,Service
7500078305,7100,9,Service
7500078306,7100,0,Standard
7500078308,7100,0,Standard
7500078309,7100,0,Standard
7500078310,7200,0,Standard
7500078311,7100,0,Standard
7500078312,7100,0,Standard
7500078313,7300,0,Standard
7500078314,7100,0,Standard
7500078315,7100,0,Standard
7500078316,7100,0,Standard
7500078317,7100,9,Service
7500078318,7100,9,Service
7500078319,7100,0,Standard
7500078320,7100,9,Service
7500078321,7300,0,Standard
7500078322,7100,0,Standard
7500078323,7300,0,Standard
7500078324,7200,0,Standard
7500078325,7100,0,Standard
7500078326,7100,0,Standard
7500078327,7100,0,Standard
7500078328,7100,0,Standard
7500078329,7300,0,Standard
7500078330,7100,0,Standard
7500078331,7100,0,Standard
7500078332,7100,0,Standard
7500078333,7100,0,Standard
7500078334,7100,0,Standard
7500078335,7100,0,Standard
7500078336,7100,0,Standard
7500078337,7100,0,Standard
7500078338,7100,0,Standard
7500078339,7300,0,Standard
7500078340,7300,0,Standard
7500078341,7100,0,Standard
7500078342,7100,0,Standard
7500078343,7100,0,Standard
7500078344,7100,0,Standard
7500078345,7300,0,Standard
7500078347,7200,0,Standard
7500078348,7200,0,Standard
7500078349,7100,9,Service
7500078350,7200,0,Standard
7500078351,7200,0,Standard
7500078352,7100,0,Standard
7500078353,7100,9,Service
7500078354,7200,0,Standard
7500078355,7100,9,Service
7500078356,7200,0,Standard
7500078357,7200,0,Standard
7500078358,7200,0,Standard
7500078359,7200,0,Standard
7500078360,7200,0,Standard
7500078361,7100,9,Service
7500078362,7200,0,Standard
7500078363,7200,0,Standard
7500078364,7200,0,Standard
7500078365,7200,0,Standard
7500078366,7200,0,Standard
7500078367,7200,0,Standard
7500078368,7100,9,Service
7500078369,7200,0,Standard
7500078370,7200,0,Standard
7500078371,7200,0,Standard
7500078372,7200,0,Standard
7500078373,7200,0,Standard
7500078374,7200,0,Standard
7500078375,7200,0,Standard
7500078376,7200,0,Standard
7500078377,7200,0,Standard
7500078378,7200,0,Standard
7500078379,7200,0,Standard
7500078380,7200,0,Standard
7500078381,7100,0,Standard
7500078382,7300,9,Service
7500078383,7300,0,Standard
7500078385,7300,0,Standard
7500078386,7300,9,Service
7500078388,7300,0,Standard
7500078389,7300,9,Service
7500078390,7300,0,Standard
7500078391,7300,3,Subcontracting
7500078392,7100,0,Standard
7500078393,7100,9,Service
7500078396,7100,9,Service
7500078397,7100,0,Standard
7500078398,7100,0,Standard
7500078399,7300,0,Standard
7500078400,7300,0,Standard
7500078401,7300,9,Service
7500078402,7100,9,Service
7500078403,7100,9,Service
7500078404,7100,9,Service
7500078405,7100,0,Standard
7500078406,7100,0,Standard
7500078407,7100,0,Standard
7500078408,7100,0,Standard
7500078409,7100,0,Standard
7500078410,7100,0,Standard
7500078411,7100,0,Standard
7500078412,7100,0,Standard
7500078413,7100,0,Standard
7500078414,7100,0,Standard
7500078415,7100,0,Standard
7500078417,7100,9,Service
7500078418,7100,0,Standard
7500078419,7100,0,Standard
7500078420,7100,0,Standard
7500078421,7100,0,Standard
7500078422,7300,9,Service
7500078423,7100,0,Standard
7500078424,7100,0,Standard
7500078425,7100,0,Standard
7500078426,7100,0,Standard
7500078427,7100,0,Standard
7500078428,7100,0,Standard
7500078429,7100,0,Standard
7500078430,7300,0,Standard
7500078431,7300,9,Service
7500078432,7300,9,Service
7500078433,7300,9,Service
7500078434,7300,9,Service
7500078435,7100,0,Standard
7500078436,7300,0,Standard
7500078437,7100,0,Standard
7500078438,7100,0,Standard
7500078439,7100,0,Standard
7500078440,7100,0,Standard
7500078441,7100,0,Standard
7500078442,7300,9,Service
7500078443,7100,9,Service
7500078444,7100,9,Service
7500078445,7100,9,Service
7500078446,7100,9,Service
7500078447,7300,9,Service
7500078448,7300,0,Standard
7500078450,7300,3,Subcontracting
7500078451,7200,0,Standard
7500078452,7200,0,Standard
7500078453,7200,0,Standard
7500078454,7200,0,Standard
7500078455,7200,0,Standard
7500078456,7200,0,Standard
7500078457,7100,0,Standard
7500078458,7200,0,Standard
7500078459,7200,0,Standard
7500078460,7300,9,Service
7500078461,7300,0,Standard
7500078462,7300,0,Standard
7500078463,7100,0,Standard
7500078464,7100,0,Standard
7500078465,7200,0,Standard
7500078466,7100,0,Standard
7500078468,7300,0,Standard
7500078469,7200,0,Standard
7500078470,7300,3,Subcontracting
7500078471,7200,0,Standard
7500078472,7100,9,Service
7500078473,7200,9,Service
7500078474,7300,0,Standard
7500078475,7300,0,Standard
7500078476,7300,0,Standard
7500078477,7300,0,Standard
7500078478,7300,0,Standard
7500078479,7300,9,Service
7500078480,7200,0,Standard
7500078481,7300,0,Standard
7500078482,7300,0,Standard
7500078483,7300,0,Standard
7500078484,7300,0,Standard
7500078485,7300,0,Standard
7500078486,7300,0,Standard
7500078487,7200,9,Service
7500078488,7200,0,Standard
7500078489,7100,0,Standard
7500078490,7100,0,Standard
7500078491,7100,0,Standard
7500078492,7300,0,Standard
7500078493,7300,0,Standard
7500078494,7200,9,Service
7500078495,7300,0,Standard
7500078496,7100,0,Standard
7500078497,7100,0,Standard
7500078498,7100,0,Standard
7500078499,7100,0,Standard
7500078500,7100,0,Standard
7500078501,7100,0,Standard
7500078502,7200,0,Standard
7500078503,7100,0,Standard
7500078504,7100,0,Standard
7500078505,7100,0,Standard
7500078506,7100,0,Standard
7500078507,7100,0,Standard
7500078508,7100,0,Standard
7500078509,7100,0,Standard
7500078510,7100,0,Standard
7500078511,7100,0,Standard
7500078512,7100,0,Standard
7500078513,7300,9,Service
7500078514,7100,0,Standard
7500078515,7200,0,Standard
7500078516,7200,0,Standard
7500078517,7200,0,Standard
7500078518,7100,0,Standard
7500078519,7100,0,Standard
7500078520,7200,0,Standard
7500078521,7100,9,Service
7500078522,7100,9,Service
7500078523,7100,9,Service
7500078524,7100,0,Standard
7500078525,7200,0,Standard
7500078526,7100,0,Standard
7500078527,7100,9,Service
7500078528,7200,0,Standard
7500078529,7100,9,Service
7500078530,7200,0,Standard
7500078531,7100,9,Service
7500078534,7200,0,Standard
7500078535,7100,9,Service
7500078536,7300,9,Service
7500078537,7300,0,Standard
7500078538,7200,0,Standard
7500078539,7300,0,Standard
7500078540,7100,0,Standard
7500078542,7100,0,Standard
7500078543,7100,9,Service
7500078544,7100,9,Service
7500078545,7100,9,Service
7500078546,7200,0,Standard
7500078547,7100,0,Standard
7500078548,7300,9,Service
7500078549,7200,0,Standard
7500078550,7200,0,Standard
7500078551,7100,0,Standard
7500078552,7100,0,Standard
7500078553,7100,0,Standard
7500078554,7100,0,Standard
7500078555,7100,0,Standard
7500078556,7100,0,Standard
7500078557,7100,0,Standard
7500078558,7100,0,Standard
7500078559,7100,0,Standard
7500078560,7300,0,Standard
7500078562,7100,0,Standard
7500078563,7100,0,Standard
7500078564,7200,0,Standard
7500078565,7200,0,Standard
7500078566,7200,0,Standard
7500078567,7200,0,Standard
7500078568,7200,0,Standard
7500078569,7200,0,Standard
7500078570,7200,0,Standard
7500078571,7200,0,Standard
7500078572,7200,0,Standard
7500078573,7200,0,Standard
7500078574,7200,0,Standard
7500078575,7200,0,Standard
7500078576,7200,0,Standard
7500078577,7200,0,Standard
7500078578,7200,0,Standard
7500078579,7200,0,Standard
7500078580,7200,0,Standard
7500078581,7200,0,Standard
7500078582,7200,0,Standard
7500078583,7200,0,Standard
7500078584,7300,0,Standard
7500078585,7100,9,Service
7500078586,7300,0,Standard
7500078587,7300,0,Standard
7500078588,7300,0,Standard
7500078589,7100,0,Standard
7500078590,7300,0,Standard
7500078591,7300,0,Standard
7500078592,7300,0,Standard
7500078594,7100,9,Service
7500078595,7100,9,Service
7500078596,7200,0,Standard
7500078598,7300,0,Standard
7500078599,7100,0,Standard
7500078600,7200,0,Standard
7500078601,7200,9,Service
7500078602,7200,9,Service
7500078603,7300,0,Standard
7500078604,7300,0,Standard
7500078605,7200,9,Service
7500078606,7200,0,Standard
7500078607,7100,0,Standard
7500078608,7200,0,Standard
7500078609,7300,9,Service
7500078610,7100,9,Service
7500078611,7100,9,Service
7500078612,7100,0,Standard
7500078613,7300,9,Service
7500078614,7200,9,Service
7500078615,7100,0,Standard
7500078616,7100,9,Service
7500078617,7200,9,Service
7500078618,7100,9,Service
7500078620,7100,0,Standard
7500078621,7200,0,Standard
7500078622,7100,9,Service
7500078623,7100,0,Standard
7500078625,7200,9,Service
7500078626,7200,0,Standard
7500078627,7200,0,Standard
7500078628,7200,0,Standard
7500078629,7200,0,Standard
7500078630,7100,0,Standard
7500078631,7200,0,Standard
7500078632,7200,0,Standard
7500078633,7200,0,Standard
7500078634,7200,0,Standard
7500078635,7100,9,Service
7500078636,7200,0,Standard
7500078638,7200,0,Standard
7500078639,7200,0,Standard
7500078640,7200,0,Standard
7500078641,7200,0,Standard
7500078642,7200,9,Service
7500078643,7200,0,Standard
7500078644,7200,0,Standard
7500078645,7200,0,Standard
7500078646,7200,0,Standard
7500078647,7200,0,Standard
7500078649,7200,3,Subcontracting
7500078650,7200,9,Service
7500078651,7200,9,Service
